eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,7,7,0.65,0.9,0,0,53,0.07788670193385795
0.3,7,7,0.65,0.9,0,0,11,0.08364431248431989
0.01,1,1,0.8,0.9,0,0,452,0.08081116152449613
0.05,1,1,0.8,0.9,0,0,108,0.08081344025857637
0.1,1,1,0.8,0.9,0,0,58,0.08072691014458766
0.3,1,1,0.8,0.9,0,0,13,0.08096212506565921
0.01,3,1,0.8,0.9,0,0,436,0.07974019581818238
0.05,3,1,0.8,0.9,0,0,106,0.08044116799973763
0.1,3,1,0.8,0.9,0,0,53,0.0812384284729303
0.3,3,1,0.8,0.9,0,0,11,0.08430936042794629
0.01,5,1,0.8,0.9,0,0,459,0.07936781507434001
0.05,5,1,0.8,0.9,0,0,92,0.07955790836137636
0.1,5,1,0.8,0.9,0,0,39,0.08090860387492814
0.3,5,1,0.8,0.9,0,0,11,0.08687569802270845
0.01,7,1,0.8,0.9,0,0,631,0.08002821018278086
0.05,7,1,0.8,0.9,0,0,117,0.0794224548415855
0.1,7,1,0.8,0.9,0,0,75,0.08065973774632688
0.3,7,1,0.8,0.9,0,0,12,0.08639881625445589
0.01,1,3,0.8,0.9,0,0,454,0.08037401511872423
0.05,1,3,0.8,0.9,0,0,114,0.08011767817904746
0.1,1,3,0.8,0.9,0,0,59,0.07999198020320811
0.3,1,3,0.8,0.9,0,0,26,0.08048529730413928
0.01,3,3,0.8,0.9,0,0,518,0.07761674322702976
0.05,3,3,0.8,0.9,0,0,136,0.07798654611172108
0.1,3,3,0.8,0.9,0,0,54,0.07867634384142497
0.3,3,3,0.8,0.9,0,0,12,0.08189772598131895
0.01,5,3,0.8,0.9,0,0,488,0.07753168601650084
0.05,5,3,0.8,0.9,0,0,108,0.07819736969555814
0.1,5,3,0.8,0.9,0,0,52,0.07907172771025686
0.3,5,3,0.8,0.9,0,0,11,0.08323224648436643
0.01,7,3,0.8,0.9,0,0,514,0.07812883177958027
0.05,7,3,0.8,0.9,0,0,109,0.07905008670820508
0.1,7,3,0.8,0.9,0,0,54,0.08042104576884224
0.3,7,3,0.8,0.9,0,0,18,0.08671065689227626
0.01,1,5,0.8,0.9,0,0,456,0.080408420774238
0.05,1,5,0.8,0.9,0,0,120,0.0801774521036355
0.1,1,5,0.8,0.9,0,0,73,0.0801829730440578
0.3,1,5,0.8,0.9,0,0,43,0.08015402829883249
0.01,3,5,0.8,0.9,0,0,527,0.07723457896931475
0.05,3,5,0.8,0.9,0,0,110,0.07738745445082938
0.1,3,5,0.8,0.9,0,0,85,0.07754325764412041
0.3,3,5,0.8,0.9,0,0,17,0.08001925441738345
0.01,5,5,0.8,0.9,0,0,510,0.07683700955334322
0.05,5,5,0.8,0.9,0,0,106,0.07830186624905143
