eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,1,0.65,0.9,0,0,13,0.09231500767534516
0.01,1,3,0.65,0.9,0,0,507,0.07977810211952172
0.05,1,3,0.65,0.9,0,0,124,0.07969142629053086
0.1,1,3,0.65,0.9,0,0,64,0.0800880002740873
0.3,1,3,0.65,0.9,0,0,21,0.08026332403486891
0.01,3,3,0.65,0.9,0,0,442,0.08035848445570243
0.05,3,3,0.65,0.9,0,0,84,0.08123986059693084
0.1,3,3,0.65,0.9,0,0,38,0.08160560371727732
0.3,3,3,0.65,0.9,0,0,13,0.08269868665303585
0.01,5,3,0.65,0.9,0,0,439,0.07995872306733229
0.05,5,3,0.65,0.9,0,0,83,0.08079339761211855
0.1,5,3,0.65,0.9,0,0,52,0.0813638922641104
0.3,5,3,0.65,0.9,0,0,13,0.08508065715473981
0.01,7,3,0.65,0.9,0,0,422,0.07989307394586656
0.05,7,3,0.65,0.9,0,0,87,0.08074987513632016
0.1,7,3,0.65,0.9,0,0,45,0.08219621405278581
0.3,7,3,0.65,0.9,0,0,12,0.086826944280945
0.01,1,5,0.65,0.9,0,0,507,0.07971359673335884
0.05,1,5,0.65,0.9,0,0,125,0.07967212783610217
0.1,1,5,0.65,0.9,0,0,64,0.08005053657570504
0.3,1,5,0.65,0.9,0,0,22,0.08012408593873134
0.01,3,5,0.65,0.9,0,0,442,0.07934553917547464
0.05,3,5,0.65,0.9,0,0,101,0.07968446733185144
0.1,3,5,0.65,0.9,0,0,73,0.08064750815482902
0.3,3,5,0.65,0.9,0,0,15,0.08140699015619318
0.01,5,5,0.65,0.9,0,0,420,0.07891057195940941
0.05,5,5,0.65,0.9,0,0,83,0.08017706309459857
0.1,5,5,0.65,0.9,0,0,44,0.08078985132582786
0.3,5,5,0.65,0.9,0,0,11,0.08245824125529638
0.01,7,5,0.65,0.9,0,0,428,0.07921440283081778
0.05,7,5,0.65,0.9,0,0,92,0.07994696563962089
0.1,7,5,0.65,0.9,0,0,49,0.08074307519981347
0.3,7,5,0.65,0.9,0,0,10,0.08364009134517032
0.01,1,7,0.65,0.9,0,0,507,0.07972029228877063
0.05,1,7,0.65,0.9,0,0,115,0.07983769770881592
0.1,1,7,0.65,0.9,0,0,64,0.08012352785622888
0.3,1,7,0.65,0.9,0,0,22,0.07979173675159137
0.01,3,7,0.65,0.9,0,0,442,0.0789133572234436
0.05,3,7,0.65,0.9,0,0,107,0.07920416065391049
0.1,3,7,0.65,0.9,0,0,43,0.07960443468170036
0.3,3,7,0.65,0.9,0,0,15,0.08080782870691226
0.01,5,7,0.65,0.9,0,0,458,0.0783043071293759
0.05,5,7,0.65,0.9,0,0,83,0.07988316741314158
0.1,5,7,0.65,0.9,0,0,44,0.08071147078263163
0.3,5,7,0.65,0.9,0,0,10,0.08305027358407342
0.01,7,7,0.65,0.9,0,0,428,0.07841981000363689
0.05,7,7,0.65,0.9,0,0,83,0.07937742462299115
0.1,7,7,0.65,0.9,0,0,46,0.08150650578715686
