eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,7,0.8,0.9,0,0,111,0.07776973755804688
0.1,5,7,0.8,0.9,0,0,64,0.07865945857772087
0.3,5,7,0.8,0.9,0,0,12,0.08162232558080246
0.01,7,7,0.8,0.9,0,0,489,0.07646499636268676
0.05,7,7,0.8,0.9,0,0,97,0.0776273934881502
0.1,7,7,0.8,0.9,0,0,50,0.07778727454612124
0.3,7,7,0.8,0.9,0,0,11,0.08133031423586035
0.01,1,1,1,0.9,0,0,1284,0.0813922022003929
0.05,1,1,1,0.9,0,0,272,0.08130791606452903
0.1,1,1,1,0.9,0,0,132,0.08128637095469166
0.3,1,1,1,0.9,0,0,50,0.081452186773043
0.01,3,1,1,0.9,0,0,487,0.08110102966542204
0.05,3,1,1,0.9,0,0,110,0.08096852607925858
0.1,3,1,1,0.9,0,0,45,0.0813725381443484
0.3,3,1,1,0.9,0,0,18,0.08237930427108146
0.01,5,1,1,0.9,0,0,574,0.08101363911851482
0.05,5,1,1,0.9,0,0,129,0.0808470175294664
0.1,5,1,1,0.9,0,0,65,0.08185865646355163
0.3,5,1,1,0.9,0,0,17,0.08460443956420739
0.01,7,1,1,0.9,0,0,542,0.08160972706667345
0.05,7,1,1,0.9,0,0,135,0.08211796931779228
0.1,7,1,1,0.9,0,0,50,0.08240757994676468
0.3,7,1,1,0.9,0,0,14,0.08478092644715637
0.01,1,3,1,0.9,0,0,1294,0.0809078059742411
0.05,1,3,1,0.9,0,0,276,0.08080352248507094
0.1,1,3,1,0.9,0,0,154,0.08074689941131924
0.3,1,3,1,0.9,0,0,45,0.0809492089376438
0.01,3,3,1,0.9,0,0,513,0.08036324453377316
0.05,3,3,1,0.9,0,0,138,0.07970775891104975
0.1,3,3,1,0.9,0,0,61,0.08044414603099703
0.3,3,3,1,0.9,0,0,15,0.08313428123952755
0.01,5,3,1,0.9,0,0,470,0.07958547605760566
0.05,5,3,1,0.9,0,0,114,0.07932372902852738
0.1,5,3,1,0.9,0,0,46,0.08028714028418886
0.3,5,3,1,0.9,0,0,13,0.08154064645048546
0.01,7,3,1,0.9,0,0,531,0.08044135291302648
0.05,7,3,1,0.9,0,0,109,0.08073104689324077
0.1,7,3,1,0.9,0,0,61,0.08100828429156628
0.3,7,3,1,0.9,0,0,13,0.08339451294250391
0.01,1,5,1,0.9,0,0,1411,0.08075192659948126
0.05,1,5,1,0.9,0,0,330,0.08061451672581571
0.1,1,5,1,0.9,0,0,147,0.08065546614533235
0.3,1,5,1,0.9,0,0,50,0.08068484314292165
0.01,3,5,1,0.9,0,0,587,0.0785258576910149
0.05,3,5,1,0.9,0,0,109,0.0789614742108892
0.1,3,5,1,0.9,0,0,54,0.0788355131264575
0.3,3,5,1,0.9,0,0,14,0.07988488613715787
0.01,5,5,1,0.9,0,0,505,0.07846248460755062
0.05,5,5,1,0.9,0,0,100,0.07872814556253879
0.1,5,5,1,0.9,0,0,45,0.07924156860273747
