eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,5,0.8,0.8,0,0,25,0.001993613869734111
0.01,1,7,0.8,0.8,0,0,1249,0.001918781992979367
0.05,1,7,0.8,0.8,0,0,254,0.00190716845527021
0.1,1,7,0.8,0.8,0,0,135,0.001920392359051488
0.3,1,7,0.8,0.8,0,0,51,0.001965723444980744
0.01,3,7,0.8,0.8,0,0,941,0.0018169790835051139
0.05,3,7,0.8,0.8,0,0,194,0.001836567986286304
0.1,3,7,0.8,0.8,0,0,87,0.001871598834646697
0.3,3,7,0.8,0.8,0,0,34,0.001899695394927597
0.01,5,7,0.8,0.8,0,0,881,0.001830609274708841
0.05,5,7,0.8,0.8,0,0,170,0.001847183196097327
0.1,5,7,0.8,0.8,0,0,102,0.001840565734527018
0.3,5,7,0.8,0.8,0,0,26,0.001948268780916618
0.01,7,7,0.8,0.8,0,0,865,0.00183376971941261
0.05,7,7,0.8,0.8,0,0,172,0.001851182821012336
0.1,7,7,0.8,0.8,0,0,83,0.001861681942589644
0.3,7,7,0.8,0.8,0,0,28,0.001933206731729788
0.01,1,1,1,0.8,0,0,1677,0.001874090439361168
0.05,1,1,1,0.8,0,0,326,0.001875228893723125
0.1,1,1,1,0.8,0,0,163,0.001878890120016034
0.3,1,1,1,0.8,0,0,40,0.001929173547212891
0.01,3,1,1,0.8,0,0,1003,0.0018124095685589311
0.05,3,1,1,0.8,0,0,212,0.001829506483219131
0.1,3,1,1,0.8,0,0,92,0.001783474108864272
0.3,3,1,1,0.8,0,0,34,0.001916200626868249
0.01,5,1,1,0.8,0,0,1185,0.001776539607007486
0.05,5,1,1,0.8,0,0,264,0.0018041907636288609
0.1,5,1,1,0.8,0,0,135,0.001782719006630417
0.3,5,1,1,0.8,0,0,28,0.001879486179565196
0.01,7,1,1,0.8,0,0,1185,0.001868768241559597
0.05,7,1,1,0.8,0,0,264,0.00188310638326916
0.1,7,1,1,0.8,0,0,135,0.0019012495611452239
0.3,7,1,1,0.8,0,0,44,0.001929690075935947
0.01,1,3,1,0.8,0,0,1863,0.0018501144134718032
0.05,1,3,1,0.8,0,0,405,0.001846332241777011
0.1,1,3,1,0.8,0,0,188,0.001854367825725287
0.3,1,3,1,0.8,0,0,134,0.001869694930791606
0.01,3,3,1,0.8,0,0,925,0.001802502090071868
0.05,3,3,1,0.8,0,0,225,0.001804586119002806
0.1,3,3,1,0.8,0,0,91,0.001819658690387435
0.3,3,3,1,0.8,0,0,66,0.001865171592454979
0.01,5,3,1,0.8,0,0,1185,0.0018020400497601309
0.05,5,3,1,0.8,0,0,264,0.001791728004539664
0.1,5,3,1,0.8,0,0,135,0.001799008271711335
0.3,5,3,1,0.8,0,0,25,0.001871022573307097
0.01,7,3,1,0.8,0,0,1185,0.001823000115499434
0.05,7,3,1,0.8,0,0,264,0.001828870439290406
0.1,7,3,1,0.8,0,0,135,0.00184694893677149
0.3,7,3,1,0.8,0,0,44,0.00195815036092267
0.01,1,5,1,0.8,0,0,1916,0.001861740569751905
0.05,1,5,1,0.8,0,0,457,0.001857928020473086
0.1,1,5,1,0.8,0,0,195,0.001866658121982061
0.3,1,5,1,0.8,0,0,169,0.001882154266981479
0.01,3,5,1,0.8,0,0,1011,0.001802256694165447
0.05,3,5,1,0.8,0,0,239,0.001802930980454652
0.1,3,5,1,0.8,0,0,100,0.001809417557755198
0.3,3,5,1,0.8,0,0,32,0.001892850822010865
0.01,5,5,1,0.8,0,0,942,0.001804136588961941
0.05,5,5,1,0.8,0,0,195,0.001797084047779925
0.1,5,5,1,0.8,0,0,94,0.001803422160462494
0.3,5,5,1,0.8,0,0,30,0.001864155811653853
0.01,7,5,1,0.8,0,0,988,0.001824166399207104
0.05,7,5,1,0.8,0,0,185,0.001821968238810177
0.1,7,5,1,0.8,0,0,113,0.001843110054926376
0.3,7,5,1,0.8,0,0,37,0.0019183867486160591
0.01,1,7,1,0.8,0,0,1717,0.001893734989114645
0.05,1,7,1,0.8,0,0,374,0.001889162695157223
0.1,1,7,1,0.8,0,0,245,0.0018957196375389
0.3,1,7,1,0.8,0,0,98,0.001919019494133952
0.01,3,7,1,0.8,0,0,953,0.001812077626704554
0.05,3,7,1,0.8,0,0,209,0.0018112077526467479
0.1,3,7,1,0.8,0,0,99,0.001823099491258382
0.3,3,7,1,0.8,0,0,27,0.0018959425639741999
0.01,5,7,1,0.8,0,0,920,0.001827629179726371
0.05,5,7,1,0.8,0,0,230,0.001816888068210192
0.1,5,7,1,0.8,0,0,89,0.001848230936007484
0.3,5,7,1,0.8,0,0,37,0.001894485226507075
0.01,7,7,1,0.8,0,0,964,0.0018378329487441429
0.05,7,7,1,0.8,0,0,219,0.001858091888430611
0.1,7,7,1,0.8,0,0,88,0.0018719390103177631
0.3,7,7,1,0.8,0,0,23,0.001961716888660094
0.01,1,1,0.65,0.9,0,0,1198,0.001882590409902519
0.05,1,1,0.65,0.9,0,0,298,0.001887820897789041
0.1,1,1,0.65,0.9,0,0,117,0.00188092975637784
0.3,1,1,0.65,0.9,0,0,47,0.001920031817610324
0.01,3,1,0.65,0.9,0,0,920,0.001814090523639105
0.05,3,1,0.65,0.9,0,0,167,0.001825416436304242
0.1,3,1,0.65,0.9,0,0,84,0.001862987914257359
0.3,3,1,0.65,0.9,0,0,24,0.001942357081464777
0.01,5,1,0.65,0.9,0,0,929,0.001805136995546122
0.05,5,1,0.65,0.9,0,0,175,0.00185173163731085
0.1,5,1,0.65,0.9,0,0,93,0.001866851032827982
0.3,5,1,0.65,0.9,0,0,37,0.0019448643649340241
0.01,7,1,0.65,0.9,0,0,1073,0.0018324254276295211
0.05,7,1,0.65,0.9,0,0,202,0.001846199298352291
0.1,7,1,0.65,0.9,0,0,111,0.001910752347496785
0.3,7,1,0.65,0.9,0,0,28,0.0021563128716977423
0.01,1,3,0.65,0.9,0,0,1043,0.001892620130233199
0.05,1,3,0.65,0.9,0,0,229,0.001888372980860196
0.1,1,3,0.65,0.9,0,0,111,0.001880417512475125
0.3,1,3,0.65,0.9,0,0,50,0.001933541407524264
0.01,3,3,0.65,0.9,0,0,872,0.00180799426079947
0.05,3,3,0.65,0.9,0,0,190,0.001807922275868941
0.1,3,3,0.65,0.9,0,0,95,0.001831333497921325
0.3,3,3,0.65,0.9,0,0,33,0.0018457303027394
0.01,5,3,0.65,0.9,0,0,875,0.001809487611082679
0.05,5,3,0.65,0.9,0,0,188,0.001819173642682726
0.1,5,3,0.65,0.9,0,0,94,0.001818816191723611
0.3,5,3,0.65,0.9,0,0,25,0.001960441249607177
0.01,7,3,0.65,0.9,0,0,868,0.001819895251312059
0.05,7,3,0.65,0.9,0,0,169,0.0018295393187069669
0.1,7,3,0.65,0.9,0,0,85,0.0018700881459368709
0.3,7,3,0.65,0.9,0,0,27,0.002012572698885365
0.01,1,5,0.65,0.9,0,0,1075,0.00190519062444513
0.05,1,5,0.65,0.9,0,0,246,0.001903519494095804
0.1,1,5,0.65,0.9,0,0,103,0.001905767224677344
0.3,1,5,0.65,0.9,0,0,50,0.001952394338253644
0.01,3,5,0.65,0.9,0,0,888,0.0018148205568173982
0.05,3,5,0.65,0.9,0,0,173,0.001838268366179231
0.1,3,5,0.65,0.9,0,0,95,0.001836287202225841
0.3,3,5,0.65,0.9,0,0,34,0.001855434517197577
0.01,5,5,0.65,0.9,0,0,873,0.001821552430857029
0.05,5,5,0.65,0.9,0,0,181,0.001831283869906728
0.1,5,5,0.65,0.9,0,0,86,0.001858178333471028
0.3,5,5,0.65,0.9,0,0,25,0.001975358375445005
0.01,7,5,0.65,0.9,0,0,890,0.001826504473346608
0.05,7,5,0.65,0.9,0,0,176,0.001845063822298381
0.1,7,5,0.65,0.9,0,0,85,0.00188199741064742
0.3,7,5,0.65,0.9,0,0,25,0.001957766185698035
0.01,1,7,0.65,0.9,0,0,1043,0.001926893754602819
0.05,1,7,0.65,0.9,0,0,246,0.001922995308403519
0.1,1,7,0.65,0.9,0,0,106,0.001931806007896465
0.3,1,7,0.65,0.9,0,0,43,0.00193618286528193
0.01,3,7,0.65,0.9,0,0,865,0.001818024253444415
0.05,3,7,0.65,0.9,0,0,184,0.00183156612682802
0.1,3,7,0.65,0.9,0,0,86,0.001855262831043962
0.3,3,7,0.65,0.9,0,0,28,0.0018960895076296689
0.01,5,7,0.65,0.9,0,0,845,0.001822822669499422
0.05,5,7,0.65,0.9,0,0,183,0.001865124662165926
0.1,5,7,0.65,0.9,0,0,88,0.001849566766862467
0.3,5,7,0.65,0.9,0,0,24,0.00191389117682506
0.01,7,7,0.65,0.9,0,0,862,0.001837535693489847
0.05,7,7,0.65,0.9,0,0,181,0.0018690562423364979
0.1,7,7,0.65,0.9,0,0,79,0.001853959880898163
0.3,7,7,0.65,0.9,0,0,27,0.0019497405984262289
0.01,1,1,0.8,0.9,0,0,1317,0.001877051794324487
0.05,1,1,0.8,0.9,0,0,294,0.001871666709819328
0.1,1,1,0.8,0.9,0,0,129,0.001871447172128716
0.3,1,1,0.8,0.9,0,0,80,0.001930207607668206
0.01,3,1,0.8,0.9,0,0,910,0.0018209877059258061
0.05,3,1,0.8,0.9,0,0,190,0.001832721677481863
0.1,3,1,0.8,0.9,0,0,90,0.001842360726347568
0.3,3,1,0.8,0.9,0,0,25,0.001975895307183324
0.01,5,1,0.8,0.9,0,0,981,0.001812381357833571
0.05,5,1,0.8,0.9,0,0,191,0.001846336236940037
0.1,5,1,0.8,0.9,0,0,112,0.001833153380250802
0.3,5,1,0.8,0.9,0,0,25,0.001970256052810965
0.01,7,1,0.8,0.9,0,0,1153,0.001846522043879157
0.05,7,1,0.8,0.9,0,0,231,0.001865413494484337
0.1,7,1,0.8,0.9,0,0,116,0.001863790334392809
0.3,7,1,0.8,0.9,0,0,36,0.0020578977586939162
0.01,1,3,0.8,0.9,0,0,1138,0.001878469227987391
0.05,1,3,0.8,0.9,0,0,255,0.001872120031026017
0.1,1,3,0.8,0.9,0,0,139,0.001862708066387037
0.3,1,3,0.8,0.9,0,0,51,0.001921489615045514
0.01,3,3,0.8,0.9,0,0,871,0.001805635504243818
0.05,3,3,0.8,0.9,0,0,179,0.0018183562886303459
0.1,3,3,0.8,0.9,0,0,84,0.00181923844578753
0.3,3,3,0.8,0.9,0,0,24,0.001939872926503824
0.01,5,3,0.8,0.9,0,0,930,0.001801004947535956
0.05,5,3,0.8,0.9,0,0,200,0.001818859628722366
0.1,5,3,0.8,0.9,0,0,90,0.001833471765555505
0.3,5,3,0.8,0.9,0,0,27,0.001950362224628866
0.01,7,3,0.8,0.9,0,0,893,0.001825155661567754
0.05,7,3,0.8,0.9,0,0,182,0.0018353148988437009
0.1,7,3,0.8,0.9,0,0,102,0.001863929092011245
0.3,7,3,0.8,0.9,0,0,24,0.001900388119775047
0.01,1,5,0.8,0.9,0,0,1163,0.001890901001067261
0.05,1,5,0.8,0.9,0,0,322,0.001885289940221393
0.1,1,5,0.8,0.9,0,0,140,0.001883321161609899
0.3,1,5,0.8,0.9,0,0,82,0.001928563944895803
0.01,3,5,0.8,0.9,0,0,934,0.001806031424355415
0.05,3,5,0.8,0.9,0,0,179,0.0018159796034102299
0.1,3,5,0.8,0.9,0,0,105,0.001826183906086766
0.3,3,5,0.8,0.9,0,0,26,0.001943492664428059
0.01,5,5,0.8,0.9,0,0,871,0.001807490854874339
0.05,5,5,0.8,0.9,0,0,184,0.001830377141427777
0.1,5,5,0.8,0.9,0,0,87,0.001831626526808055
0.3,5,5,0.8,0.9,0,0,27,0.001934099408150464
0.01,7,5,0.8,0.9,0,0,940,0.001817726231868199
0.05,7,5,0.8,0.9,0,0,188,0.001841597844903328
0.1,7,5,0.8,0.9,0,0,93,0.00185958939377936
0.3,7,5,0.8,0.9,0,0,30,0.001975635736360411
0.01,1,7,0.8,0.9,0,0,1187,0.001920149756953567
0.05,1,7,0.8,0.9,0,0,254,0.001918284405931867
0.1,1,7,0.8,0.9,0,0,138,0.001908134824845404
0.3,1,7,0.8,0.9,0,0,50,0.001959798289274137
0.01,3,7,0.8,0.9,0,0,939,0.001815799708748336
0.05,3,7,0.8,0.9,0,0,183,0.001830786932747363
0.1,3,7,0.8,0.9,0,0,103,0.001837998733583562
0.3,3,7,0.8,0.9,0,0,25,0.001880015988636253
0.01,5,7,0.8,0.9,0,0,917,0.001833238741637562
0.05,5,7,0.8,0.9,0,0,184,0.001846174126417962
0.1,5,7,0.8,0.9,0,0,91,0.001854379439217693
0.3,5,7,0.8,0.9,0,0,27,0.001944988569858442
0.01,7,7,0.8,0.9,0,0,890,0.001840067592223808
0.05,7,7,0.8,0.9,0,0,175,0.0018620511700449369
0.1,7,7,0.8,0.9,0,0,85,0.001871465776200646
0.3,7,7,0.8,0.9,0,0,25,0.001943807553215317
0.01,1,1,1,0.9,0,0,1656,0.001875373673058991
0.05,1,1,1,0.9,0,0,328,0.001873995143946271
0.1,1,1,1,0.9,0,0,163,0.001878250761453611
0.3,1,1,1,0.9,0,0,65,0.001901567455494754
0.01,3,1,1,0.9,0,0,937,0.001833942236957944
0.05,3,1,1,0.9,0,0,237,0.001827805585112394
0.1,3,1,1,0.9,0,0,96,0.001829311539335634
0.3,3,1,1,0.9,0,0,32,0.001896393709952934
0.01,5,1,1,0.9,0,0,1185,0.001796775235946682
0.05,5,1,1,0.9,0,0,264,0.001810553241026515
0.1,5,1,1,0.9,0,0,135,0.001809269513135529
0.3,5,1,1,0.9,0,0,28,0.001882372652423242
0.01,7,1,1,0.9,0,0,1185,0.001914159986639193
0.05,7,1,1,0.9,0,0,264,0.001922803364850229
0.1,7,1,1,0.9,0,0,135,0.001961267014623997
0.3,7,1,1,0.9,0,0,44,0.002006302076016753
0.01,1,3,1,0.9,0,0,1975,0.001848715319120058
0.05,1,3,1,0.9,0,0,359,0.001850927437336423
0.1,1,3,1,0.9,0,0,214,0.00185086882060732
0.3,1,3,1,0.9,0,0,85,0.001873647017075494
0.01,3,3,1,0.9,0,0,1096,0.001808674425320999
0.05,3,3,1,0.9,0,0,198,0.001815425788028517
0.1,3,3,1,0.9,0,0,96,0.00180896655212188
0.3,3,3,1,0.9,0,0,28,0.001860722083827092
0.01,5,3,1,0.9,0,0,1185,0.001798359534604918
0.05,5,3,1,0.9,0,0,264,0.001808444431211444
0.1,5,3,1,0.9,0,0,135,0.0018001199794618829
0.3,5,3,1,0.9,0,0,37,0.001881542264618453
0.01,7,3,1,0.9,0,0,1185,0.001834249047646337
0.05,7,3,1,0.9,0,0,264,0.001837154169935636
0.1,7,3,1,0.9,0,0,135,0.001852791655588857
0.3,7,3,1,0.9,0,0,44,0.001952543231904726
0.01,1,5,1,0.9,0,0,1946,0.001861769186252113
0.05,1,5,1,0.9,0,0,445,0.0018581978690735599
0.1,1,5,1,0.9,0,0,187,0.001864311688342188
0.3,1,5,1,0.9,0,0,106,0.001885857438919469
0.01,3,5,1,0.9,0,0,954,0.001805875981263969
0.05,3,5,1,0.9,0,0,197,0.001801472243777018
0.1,3,5,1,0.9,0,0,86,0.001794312279082944
0.3,3,5,1,0.9,0,0,39,0.001861430527040198
0.01,5,5,1,0.9,0,0,919,0.001810275017180331
0.05,5,5,1,0.9,0,0,193,0.001814733220739482
0.1,5,5,1,0.9,0,0,87,0.001827764237842951
0.3,5,5,1,0.9,0,0,24,0.001918522359732928
0.01,7,5,1,0.9,0,0,1009,0.001828362836960501
0.05,7,5,1,0.9,0,0,203,0.0018375473383755291
0.1,7,5,1,0.9,0,0,101,0.001855674413481797
0.3,7,5,1,0.9,0,0,28,0.001945721777560447
0.01,1,7,1,0.9,0,0,1715,0.001894188750011712
0.05,1,7,1,0.9,0,0,345,0.001891530996440243
0.1,1,7,1,0.9,0,0,203,0.0018950575710377
0.3,1,7,1,0.9,0,0,93,0.00191435896576511
0.01,3,7,1,0.9,0,0,949,0.00181739361274463
0.05,3,7,1,0.9,0,0,234,0.001810593455691012
0.1,3,7,1,0.9,0,0,104,0.001821189097507759
0.3,3,7,1,0.9,0,0,33,0.001872949284649627
0.01,5,7,1,0.9,0,0,964,0.001828051756493239
0.05,5,7,1,0.9,0,0,176,0.001836750004014706
0.1,5,7,1,0.9,0,0,93,0.001851916005378042
0.3,5,7,1,0.9,0,0,33,0.001939388035540016
0.01,7,7,1,0.9,0,0,1176,0.001848365258965356
0.05,7,7,1,0.9,0,0,256,0.001855580367844173
0.1,7,7,1,0.9,0,0,89,0.0018768819241456861
0.3,7,7,1,0.9,0,0,28,0.00194664850453864
0.01,1,1,0.65,1,0,0,1129,0.001889904858824804
0.05,1,1,0.65,1,0,0,274,0.001874380939341893
0.1,1,1,0.65,1,0,0,120,0.001870455450128687
0.3,1,1,0.65,1,0,0,45,0.001896533469746366
0.01,3,1,0.65,1,0,0,920,0.001819116851016591
0.05,3,1,0.65,1,0,0,198,0.001839030696719458
0.1,3,1,0.65,1,0,0,113,0.00183021705703002
0.3,3,1,0.65,1,0,0,23,0.001992207189921904
0.01,5,1,0.65,1,0,0,904,0.001821269283139646
0.05,5,1,0.65,1,0,0,217,0.00184120226196764
0.1,5,1,0.65,1,0,0,103,0.00189352299669093
0.3,5,1,0.65,1,0,0,23,0.001999877304212035
0.01,7,1,0.65,1,0,0,1113,0.001856229627631963
0.05,7,1,0.65,1,0,0,236,0.00186536049812886
0.1,7,1,0.65,1,0,0,120,0.001915764317568216
0.3,7,1,0.65,1,0,0,26,0.00213914503855593
0.01,1,3,0.65,1,0,0,1097,0.00188732133369054
0.05,1,3,0.65,1,0,0,224,0.001890893088724179
0.1,1,3,0.65,1,0,0,151,0.001858795747969139
0.3,1,3,0.65,1,0,0,34,0.00191847608957271
0.01,3,3,0.65,1,0,0,965,0.001801103209018585
0.05,3,3,0.65,1,0,0,179,0.001832644814600453
0.1,3,3,0.65,1,0,0,102,0.001822304474901128
0.3,3,3,0.65,1,0,0,25,0.001884196875061237
0.01,5,3,0.65,1,0,0,920,0.001815109306453681
0.05,5,3,0.65,1,0,0,180,0.001812200702779767
0.1,5,3,0.65,1,0,0,105,0.001834263328787913
0.3,5,3,0.65,1,0,0,22,0.001947565366745029
0.01,7,3,0.65,1,0,0,890,0.001828410555901103
0.05,7,3,0.65,1,0,0,195,0.001827319313813792
0.1,7,3,0.65,1,0,0,83,0.0018584482060648889
0.3,7,3,0.65,1,0,0,22,0.001997547936215441
0.01,1,5,0.65,1,0,0,1130,0.001900371359117702
0.05,1,5,0.65,1,0,0,212,0.001902268476727849
0.1,1,5,0.65,1,0,0,124,0.001893576356887339
0.3,1,5,0.65,1,0,0,31,0.0019417080891954799
0.01,3,5,0.65,1,0,0,905,0.001818581231206344
0.05,3,5,0.65,1,0,0,174,0.001822489102339264
0.1,3,5,0.65,1,0,0,90,0.001853663400287533
0.3,3,5,0.65,1,0,0,30,0.001901993577837947
0.01,5,5,0.65,1,0,0,871,0.001824428575386749
0.05,5,5,0.65,1,0,0,187,0.0018157421721366309
0.1,5,5,0.65,1,0,0,86,0.001864896422868982
0.3,5,5,0.65,1,0,0,23,0.001928049561635102
0.01,7,5,0.65,1,0,0,899,0.001829440875407587
0.05,7,5,0.65,1,0,0,188,0.001824870007167498
0.1,7,5,0.65,1,0,0,85,0.0018701140715178329
0.3,7,5,0.65,1,0,0,23,0.001959489069547262
0.01,1,7,0.65,1,0,0,973,0.001931937255190428
0.05,1,7,0.65,1,0,0,213,0.001925525843144088
0.1,1,7,0.65,1,0,0,124,0.001917259087838218
0.3,1,7,0.65,1,0,0,45,0.001973552067814991
0.01,3,7,0.65,1,0,0,922,0.001822549662652754
0.05,3,7,0.65,1,0,0,177,0.00183291577612082
0.1,3,7,0.65,1,0,0,84,0.001850728080076609
0.3,3,7,0.65,1,0,0,34,0.0019172661766289388
0.01,5,7,0.65,1,0,0,865,0.001837335560052365
0.05,5,7,0.65,1,0,0,184,0.001839518383735379
0.1,5,7,0.65,1,0,0,79,0.001874933036115673
0.3,5,7,0.65,1,0,0,25,0.001933183025083436
0.01,7,7,0.65,1,0,0,859,0.001844008096796988
0.05,7,7,0.65,1,0,0,176,0.001857562958309015
0.1,7,7,0.65,1,0,0,85,0.001874163021285528
0.3,7,7,0.65,1,0,0,27,0.001934219719361475
0.01,1,1,0.8,1,0,0,1177,0.001883387546335818
0.05,1,1,0.8,1,0,0,229,0.001898134183414266
0.1,1,1,0.8,1,0,0,118,0.001881519378095729
0.3,1,1,0.8,1,0,0,67,0.001905304077426857
0.01,3,1,0.8,1,0,0,918,0.001822563047391364
0.05,3,1,0.8,1,0,0,195,0.00184436091017675
0.1,3,1,0.8,1,0,0,98,0.001875862643373288
0.3,3,1,0.8,1,0,0,26,0.00199476889007764
