eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,5,3,0.8,0.8,0,0,172,0.001292915461547205
0.1,5,3,0.8,0.8,0,0,86,0.001318438994984497
0.3,5,3,0.8,0.8,0,0,27,0.001385530858764747
0.01,7,3,0.8,0.8,0,0,934,0.001281063791533439
0.05,7,3,0.8,0.8,0,0,192,0.001297779927746995
0.1,7,3,0.8,0.8,0,0,91,0.001307512537952944
0.3,7,3,0.8,0.8,0,0,25,0.00140196275542469
0.01,1,5,0.8,0.8,0,0,1084,0.001363880062337323
0.05,1,5,0.8,0.8,0,0,242,0.001357597612560955
0.1,1,5,0.8,0.8,0,0,152,0.001371079137944104
0.3,1,5,0.8,0.8,0,0,73,0.00141793852066318
0.01,3,5,0.8,0.8,0,0,973,0.001310238730374507
0.05,3,5,0.8,0.8,0,0,200,0.001331913959034543
0.1,3,5,0.8,0.8,0,0,111,0.001331413055367424
0.3,3,5,0.8,0.8,0,0,27,0.001381903090335777
0.01,5,5,0.8,0.8,0,0,946,0.001290895745574122
0.05,5,5,0.8,0.8,0,0,193,0.001308270366709344
0.1,5,5,0.8,0.8,0,0,85,0.001319430970396481
0.3,5,5,0.8,0.8,0,0,27,0.001420349715586663
0.01,7,5,0.8,0.8,0,0,935,0.001293228408331707
0.05,7,5,0.8,0.8,0,0,192,0.001306854313913174
0.1,7,5,0.8,0.8,0,0,90,0.001305669432180531
0.3,7,5,0.8,0.8,0,0,28,0.001381448963789281
0.01,1,7,0.8,0.8,0,0,936,0.0013846918435378621
0.05,1,7,0.8,0.8,0,0,225,0.001372634970720273
0.1,1,7,0.8,0.8,0,0,117,0.00138910127517953
0.3,1,7,0.8,0.8,0,0,32,0.0014421456956585591
0.01,3,7,0.8,0.8,0,0,928,0.001322038289123447
0.05,3,7,0.8,0.8,0,0,198,0.001321151176474348
0.1,3,7,0.8,0.8,0,0,118,0.0013393154093192159
0.3,3,7,0.8,0.8,0,0,29,0.0013890489781564351
0.01,5,7,0.8,0.8,0,0,905,0.001306321297695412
0.05,5,7,0.8,0.8,0,0,185,0.00130031590196395
0.1,5,7,0.8,0.8,0,0,90,0.001312993867278943
0.3,5,7,0.8,0.8,0,0,28,0.001390447202650301
0.01,7,7,0.8,0.8,0,0,894,0.001302665152912685
0.05,7,7,0.8,0.8,0,0,185,0.001315826555097198
0.1,7,7,0.8,0.8,0,0,90,0.001328634917621668
0.3,7,7,0.8,0.8,0,0,28,0.001414298489831226
0.01,1,1,1,0.8,0,0,1122,0.001378585155808693
0.05,1,1,1,0.8,0,0,263,0.001379163728528868
0.1,1,1,1,0.8,0,0,135,0.001377444134956972
0.3,1,1,1,0.8,0,0,68,0.001412333041684841
0.01,3,1,1,0.8,0,0,1034,0.001288260517179866
0.05,3,1,1,0.8,0,0,214,0.001294346667983543
0.1,3,1,1,0.8,0,0,92,0.001295497401919781
0.3,3,1,1,0.8,0,0,31,0.001321792649440281
0.01,5,1,1,0.8,0,0,1185,0.001302321772797622
0.05,5,1,1,0.8,0,0,264,0.001303354269923544
0.1,5,1,1,0.8,0,0,135,0.001305871374430391
0.3,5,1,1,0.8,0,0,43,0.001366856551874154
0.01,7,1,1,0.8,0,0,1185,0.001295313737858211
0.05,7,1,1,0.8,0,0,264,0.001309000489281869
0.1,7,1,1,0.8,0,0,135,0.001313810618563022
0.3,7,1,1,0.8,0,0,44,0.001410989235255324
0.01,1,3,1,0.8,0,0,1493,0.001340269560039718
0.05,1,3,1,0.8,0,0,322,0.0013404676281320539
0.1,1,3,1,0.8,0,0,166,0.001338675835821627
0.3,1,3,1,0.8,0,0,80,0.001378436217844393
0.01,3,3,1,0.8,0,0,985,0.001281078517321598
0.05,3,3,1,0.8,0,0,207,0.0012909854528674529
0.1,3,3,1,0.8,0,0,102,0.001273155628513162
0.3,3,3,1,0.8,0,0,27,0.001311321065302405
0.01,5,3,1,0.8,0,0,1185,0.001300031580500389
0.05,5,3,1,0.8,0,0,264,0.001310334522589726
0.1,5,3,1,0.8,0,0,135,0.001308247109884552
0.3,5,3,1,0.8,0,0,43,0.0013615545630043181
0.01,7,3,1,0.8,0,0,1186,0.001295137327329297
0.05,7,3,1,0.8,0,0,264,0.001308593686882888
0.1,7,3,1,0.8,0,0,135,0.001322186887433476
0.3,7,3,1,0.8,0,0,44,0.001389720106073875
0.01,1,5,1,0.8,0,0,1901,0.001341557335752597
0.05,1,5,1,0.8,0,0,416,0.001344344388200911
0.1,1,5,1,0.8,0,0,181,0.001347777158326132
0.3,1,5,1,0.8,0,0,99,0.001390578814055883
0.01,3,5,1,0.8,0,0,980,0.001306429008207592
0.05,3,5,1,0.8,0,0,200,0.001318828208042874
