eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,1,0.65,0.9,0,0,12,0.09102139303169374
0.01,1,3,0.65,0.9,0,0,476,0.08031424164248083
0.05,1,3,0.65,0.9,0,0,109,0.08015723738004955
0.1,1,3,0.65,0.9,0,0,54,0.08059453660425181
0.3,1,3,0.65,0.9,0,0,21,0.08016245577179816
0.01,3,3,0.65,0.9,0,0,402,0.08033497597160999
0.05,3,3,0.65,0.9,0,0,88,0.08133591492366221
0.1,3,3,0.65,0.9,0,0,59,0.08289428422274221
0.3,3,3,0.65,0.9,0,0,13,0.08429899046695506
0.01,5,3,0.65,0.9,0,0,442,0.08024058654672153
0.05,5,3,0.65,0.9,0,0,108,0.08145831696329654
0.1,5,3,0.65,0.9,0,0,39,0.08407629080786636
0.3,5,3,0.65,0.9,0,0,13,0.08440648310648116
0.01,7,3,0.65,0.9,0,0,441,0.08123820116823133
0.05,7,3,0.65,0.9,0,0,116,0.08185166950562468
0.1,7,3,0.65,0.9,0,0,53,0.0840260247989738
0.3,7,3,0.65,0.9,0,0,10,0.08897379763991153
0.01,1,5,0.65,0.9,0,0,476,0.08021766587832573
0.05,1,5,0.65,0.9,0,0,115,0.08012434413743837
0.1,1,5,0.65,0.9,0,0,54,0.08048099251891008
0.3,1,5,0.65,0.9,0,0,21,0.07980653713904111
0.01,3,5,0.65,0.9,0,0,442,0.07991723891712926
0.05,3,5,0.65,0.9,0,0,89,0.08094854473551072
0.1,3,5,0.65,0.9,0,0,47,0.08103101590154876
0.3,3,5,0.65,0.9,0,0,13,0.08225839091156371
0.01,5,5,0.65,0.9,0,0,452,0.07950961744558405
0.05,5,5,0.65,0.9,0,0,98,0.0802295304893941
0.1,5,5,0.65,0.9,0,0,40,0.08164601782968485
0.3,5,5,0.65,0.9,0,0,11,0.08573101466242763
0.01,7,5,0.65,0.9,0,0,441,0.07987918528735409
0.05,7,5,0.65,0.9,0,0,90,0.08060592177131529
0.1,7,5,0.65,0.9,0,0,57,0.08205791520692761
0.3,7,5,0.65,0.9,0,0,13,0.08681581359138367
0.01,1,7,0.65,0.9,0,0,476,0.0801974539875314
0.05,1,7,0.65,0.9,0,0,123,0.08006656674020995
0.1,1,7,0.65,0.9,0,0,54,0.08048861767496454
0.3,1,7,0.65,0.9,0,0,19,0.08018845756424312
0.01,3,7,0.65,0.9,0,0,458,0.07925900753474188
0.05,3,7,0.65,0.9,0,0,100,0.07966839763091152
0.1,3,7,0.65,0.9,0,0,47,0.08013083716756153
0.3,3,7,0.65,0.9,0,0,18,0.08013337403116094
0.01,5,7,0.65,0.9,0,0,448,0.07922895975002323
0.05,5,7,0.65,0.9,0,0,106,0.07953857488652306
0.1,5,7,0.65,0.9,0,0,55,0.078095313169948
0.3,5,7,0.65,0.9,0,0,13,0.082011836139075
0.01,7,7,0.65,0.9,0,0,464,0.07941197364787045
0.05,7,7,0.65,0.9,0,0,107,0.07991749949966538
0.1,7,7,0.65,0.9,0,0,47,0.07945588746895697
0.3,7,7,0.65,0.9,0,0,11,0.08500925938770391
0.01,1,1,0.8,0.9,0,0,478,0.08087848875361135
0.05,1,1,0.8,0.9,0,0,103,0.08068628622707338
0.1,1,1,0.8,0.9,0,0,52,0.0810339661930711
0.3,1,1,0.8,0.9,0,0,20,0.0808881920886885
0.01,3,1,0.8,0.9,0,0,472,0.08216045394441346
0.05,3,1,0.8,0.9,0,0,105,0.08203128552439495
0.1,3,1,0.8,0.9,0,0,40,0.08464113029744949
0.3,3,1,0.8,0.9,0,0,11,0.08681031494521511
0.01,5,1,0.8,0.9,0,0,459,0.08243525582534912
0.05,5,1,0.8,0.9,0,0,108,0.08378043489860049
0.1,5,1,0.8,0.9,0,0,73,0.0858680628771304
0.3,5,1,0.8,0.9,0,0,12,0.08963127821292192
0.01,7,1,0.8,0.9,0,0,551,0.08305140268966203
0.05,7,1,0.8,0.9,0,0,122,0.08380033510610357
0.1,7,1,0.8,0.9,0,0,63,0.08548605072231419
0.3,7,1,0.8,0.9,0,0,12,0.08936682594496662
0.01,1,3,0.8,0.9,0,0,512,0.08030517147897528
0.05,1,3,0.8,0.9,0,0,111,0.08006999026775109
0.1,1,3,0.8,0.9,0,0,52,0.08032529150401875
0.3,1,3,0.8,0.9,0,0,16,0.08029927417109128
0.01,3,3,0.8,0.9,0,0,451,0.08091538176000103
0.05,3,3,0.8,0.9,0,0,82,0.08096778445308454
0.1,3,3,0.8,0.9,0,0,40,0.08305692967170582
0.3,3,3,0.8,0.9,0,0,12,0.08081418392621638
