eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.05,7,7,0.8,0.8,0,0,185,0.001320690904900633
0.1,7,7,0.8,0.8,0,0,96,0.001337149487520406
0.3,7,7,0.8,0.8,0,0,27,0.001435088922511439
0.01,1,1,1,0.8,0,0,1414,0.001397844288673624
0.05,1,1,1,0.8,0,0,282,0.001400338279737175
0.1,1,1,1,0.8,0,0,198,0.001400103740501932
0.3,1,1,1,0.8,0,0,35,0.001471961760757301
0.01,3,1,1,0.8,0,0,1021,0.001326344453048283
0.05,3,1,1,0.8,0,0,208,0.001321564910994306
0.1,3,1,1,0.8,0,0,108,0.001331126239893076
0.3,3,1,1,0.8,0,0,41,0.00136657343626783
0.01,5,1,1,0.8,0,0,1185,0.001309486912983347
0.05,5,1,1,0.8,0,0,264,0.001314001975512644
0.1,5,1,1,0.8,0,0,135,0.001351239330883961
0.3,5,1,1,0.8,0,0,44,0.001379624308464613
0.01,7,1,1,0.8,0,0,1185,0.001339541591473971
0.05,7,1,1,0.8,0,0,264,0.001336667253034778
0.1,7,1,1,0.8,0,0,135,0.001374772819356306
0.3,7,1,1,0.8,0,0,44,0.001403601415402729
0.01,1,3,1,0.8,0,0,2105,0.001347763245268864
0.05,1,3,1,0.8,0,0,408,0.0013497450818854401
0.1,1,3,1,0.8,0,0,197,0.001359422426152724
0.3,1,3,1,0.8,0,0,76,0.001406977186648899
0.01,3,3,1,0.8,0,0,934,0.001320842835090191
0.05,3,3,1,0.8,0,0,190,0.001316067064470847
0.1,3,3,1,0.8,0,0,87,0.00132931352990522
0.3,3,3,1,0.8,0,0,31,0.001358439777985638
0.01,5,3,1,0.8,0,0,1105,0.001318545719612516
0.05,5,3,1,0.8,0,0,264,0.001326360663404629
0.1,5,3,1,0.8,0,0,135,0.00133437729542913
0.3,5,3,1,0.8,0,0,44,0.001391179898912223
0.01,7,3,1,0.8,0,0,1185,0.001319491051060761
0.05,7,3,1,0.8,0,0,264,0.001320931064414584
0.1,7,3,1,0.8,0,0,135,0.001344856485747681
0.3,7,3,1,0.8,0,0,43,0.001363021742831986
0.01,1,5,1,0.8,0,0,1977,0.001370323169412544
0.05,1,5,1,0.8,0,0,451,0.001368859238637637
0.1,1,5,1,0.8,0,0,228,0.001379950236079086
0.3,1,5,1,0.8,0,0,125,0.001425450749438207
0.01,3,5,1,0.8,0,0,939,0.00134912842236871
0.05,3,5,1,0.8,0,0,188,0.0013565275168663281
0.1,3,5,1,0.8,0,0,88,0.001358737697584808
0.3,3,5,1,0.8,0,0,34,0.001389402508533987
0.01,5,5,1,0.8,0,0,954,0.001320906723737144
0.05,5,5,1,0.8,0,0,193,0.001335020835101083
0.1,5,5,1,0.8,0,0,86,0.001342509212915038
0.3,5,5,1,0.8,0,0,26,0.001386635169135438
0.01,7,5,1,0.8,0,0,958,0.001319275625405826
0.05,7,5,1,0.8,0,0,185,0.0013236292152004861
0.1,7,5,1,0.8,0,0,91,0.001329764152137744
0.3,7,5,1,0.8,0,0,27,0.001358517549963755
0.01,1,7,1,0.8,0,0,2199,0.00139406402839228
0.05,1,7,1,0.8,0,0,457,0.001393965105649934
0.1,1,7,1,0.8,0,0,228,0.001401551457146603
0.3,1,7,1,0.8,0,0,96,0.001446424513284809
0.01,3,7,1,0.8,0,0,950,0.001350247282477156
0.05,3,7,1,0.8,0,0,208,0.001349181034505353
0.1,3,7,1,0.8,0,0,92,0.001369318315674946
0.3,3,7,1,0.8,0,0,32,0.00140623478667512
0.01,5,7,1,0.8,0,0,899,0.001341982587293486
