eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.1,5,5,0.65,0.9,0,0,70,0.008927190786702044
0.3,5,5,0.65,0.9,0,0,17,0.009279995085654262
0.01,7,5,0.65,0.9,0,0,681,0.008713489745497677
0.05,7,5,0.65,0.9,0,0,133,0.008858172504720147
0.1,7,5,0.65,0.9,0,0,70,0.008911121607086112
0.3,7,5,0.65,0.9,0,0,21,0.009448493941310329
0.01,1,7,0.65,0.9,0,0,714,0.00865246537418234
0.05,1,7,0.65,0.9,0,0,146,0.008643885117068853
0.1,1,7,0.65,0.9,0,0,79,0.008671055517983764
0.3,1,7,0.65,0.9,0,0,20,0.008754781185283922
0.01,3,7,0.65,0.9,0,0,688,0.008602905203184134
0.05,3,7,0.65,0.9,0,0,136,0.008609353220427059
0.1,3,7,0.65,0.9,0,0,68,0.008693840972579197
0.3,3,7,0.65,0.9,0,0,18,0.008770029879691645
0.01,5,7,0.65,0.9,0,0,735,0.008631372845334865
0.05,5,7,0.65,0.9,0,0,132,0.008723480177303003
0.1,5,7,0.65,0.9,0,0,70,0.008805174897717845
0.3,5,7,0.65,0.9,0,0,18,0.008859222960965935
0.01,7,7,0.65,0.9,0,0,707,0.00865689875976533
0.05,7,7,0.65,0.9,0,0,138,0.008729552355329337
0.1,7,7,0.65,0.9,0,0,71,0.008808709665896608
0.3,7,7,0.65,0.9,0,0,21,0.009131144054103263
0.01,1,1,0.8,0.9,0,0,963,0.008508848161067815
0.05,1,1,0.8,0.9,0,0,209,0.008499674069463689
0.1,1,1,0.8,0.9,0,0,106,0.008498319281814694
0.3,1,1,0.8,0.9,0,0,27,0.008682809185955835
0.01,3,1,0.8,0.9,0,0,667,0.008576573214275499
0.05,3,1,0.8,0.9,0,0,135,0.008577751135931408
0.1,3,1,0.8,0.9,0,0,74,0.00867476469224711
0.3,3,1,0.8,0.9,0,0,18,0.008827979338735923
0.01,5,1,0.8,0.9,0,0,750,0.00860591211317518
0.05,5,1,0.8,0.9,0,0,155,0.008562505564442163
0.1,5,1,0.8,0.9,0,0,66,0.008758813735420952
0.3,5,1,0.8,0.9,0,0,19,0.009028930375640103
0.01,7,1,0.8,0.9,0,0,760,0.00858784412334746
0.05,7,1,0.8,0.9,0,0,163,0.008672400302806431
0.1,7,1,0.8,0.9,0,0,71,0.0087705157162897
0.3,7,1,0.8,0.9,0,0,18,0.009385622663974861
0.01,1,3,0.8,0.9,0,0,651,0.008790661936053693
0.05,1,3,0.8,0.9,0,0,150,0.008760611430458908
0.1,1,3,0.8,0.9,0,0,71,0.008724003831787855
0.3,1,3,0.8,0.9,0,0,23,0.008772166769911553
0.01,3,3,0.8,0.9,0,0,679,0.008743395912459491
0.05,3,3,0.8,0.9,0,0,135,0.008754360319558674
0.1,3,3,0.8,0.9,0,0,74,0.008744734567152928
0.3,3,3,0.8,0.9,0,0,18,0.00890750344846652
0.01,5,3,0.8,0.9,0,0,655,0.008884986075394247
0.05,5,3,0.8,0.9,0,0,124,0.008836535066846157
0.1,5,3,0.8,0.9,0,0,70,0.008936924440430618
0.3,5,3,0.8,0.9,0,0,17,0.009178224210291271
0.01,7,3,0.8,0.9,0,0,651,0.008968421504204863
0.05,7,3,0.8,0.9,0,0,131,0.008995198573673925
0.1,7,3,0.8,0.9,0,0,72,0.009001876856122583
0.3,7,3,0.8,0.9,0,0,18,0.00942422139011063
0.01,1,5,0.8,0.9,0,0,679,0.008681543765199154
0.05,1,5,0.8,0.9,0,0,151,0.008654116627781781
0.1,1,5,0.8,0.9,0,0,71,0.008635780464030934
0.3,1,5,0.8,0.9,0,0,23,0.008726923922302104
0.01,3,5,0.8,0.9,0,0,696,0.008703260001832533
0.05,3,5,0.8,0.9,0,0,135,0.008690643601085407
0.1,3,5,0.8,0.9,0,0,71,0.008718034907710202
0.3,3,5,0.8,0.9,0,0,19,0.008890575600045515
0.01,5,5,0.8,0.9,0,0,678,0.008740178455933379
0.05,5,5,0.8,0.9,0,0,133,0.008751494036192216
0.1,5,5,0.8,0.9,0,0,70,0.008755685509256015
0.3,5,5,0.8,0.9,0,0,17,0.009005970489852135
0.01,7,5,0.8,0.9,0,0,736,0.00871973873425593
0.05,7,5,0.8,0.9,0,0,127,0.008846241047395932
0.1,7,5,0.8,0.9,0,0,70,0.008891305489482335
0.3,7,5,0.8,0.9,0,0,19,0.009138781076241968
0.01,1,7,0.8,0.9,0,0,718,0.008634947375279528
0.05,1,7,0.8,0.9,0,0,151,0.008614309327302576
0.1,1,7,0.8,0.9,0,0,81,0.008600940707303072
0.3,1,7,0.8,0.9,0,0,32,0.008729541813910224
0.01,3,7,0.8,0.9,0,0,696,0.00864770429966993
0.05,3,7,0.8,0.9,0,0,135,0.00867344120741061
0.1,3,7,0.8,0.9,0,0,72,0.008662343393786215
0.3,3,7,0.8,0.9,0,0,21,0.00897259607920898
0.01,5,7,0.8,0.9,0,0,706,0.008648890552309873
0.05,5,7,0.8,0.9,0,0,146,0.008702568063471593
0.1,5,7,0.8,0.9,0,0,70,0.008702798593858533
0.3,5,7,0.8,0.9,0,0,18,0.008948244072374918
0.01,7,7,0.8,0.9,0,0,720,0.008667205525867607
0.05,7,7,0.8,0.9,0,0,134,0.008805415639934037
0.1,7,7,0.8,0.9,0,0,70,0.008829646288105576
0.3,7,7,0.8,0.9,0,0,23,0.009120436798647946
0.01,1,1,1,0.9,0,0,1356,0.00849242156728631
0.05,1,1,1,0.9,0,0,322,0.008478484373087784
0.1,1,1,1,0.9,0,0,152,0.008490416830200707
0.3,1,1,1,0.9,0,0,56,0.008535848978862405
0.01,3,1,1,0.9,0,0,694,0.00858766417482549
0.05,3,1,1,0.9,0,0,141,0.008604906527161464
0.1,3,1,1,0.9,0,0,63,0.008591514574497252
0.3,3,1,1,0.9,0,0,17,0.008861417753840532
0.01,5,1,1,0.9,0,0,708,0.008609298588317518
0.05,5,1,1,0.9,0,0,140,0.008737091492041542
0.1,5,1,1,0.9,0,0,72,0.008649603253526268
0.3,5,1,1,0.9,0,0,20,0.009024522168970164
0.01,7,1,1,0.9,0,0,752,0.008703492811405736
0.05,7,1,1,0.9,0,0,142,0.008639489101354534
0.1,7,1,1,0.9,0,0,84,0.008762860324565195
0.3,7,1,1,0.9,0,0,43,0.009070223973570692
0.01,1,3,1,0.9,0,0,749,0.00874504500225354
0.05,1,3,1,0.9,0,0,148,0.00874148540686866
0.1,1,3,1,0.9,0,0,74,0.008745096320161141
0.3,1,3,1,0.9,0,0,19,0.008787860941545893
0.01,3,3,1,0.9,0,0,700,0.008769534136708603
0.05,3,3,1,0.9,0,0,133,0.008694057217744851
0.1,3,3,1,0.9,0,0,63,0.008803521450170345
0.3,3,3,1,0.9,0,0,20,0.00899283516479494
0.01,5,3,1,0.9,0,0,690,0.008862541685480767
0.05,5,3,1,0.9,0,0,133,0.008907196192613535
0.1,5,3,1,0.9,0,0,62,0.008848488430064146
0.3,5,3,1,0.9,0,0,18,0.009287940378963562
0.01,7,3,1,0.9,0,0,677,0.009084485843293594
0.05,7,3,1,0.9,0,0,138,0.009011111792256684
0.1,7,3,1,0.9,0,0,63,0.00918539454992454
0.3,7,3,1,0.9,0,0,17,0.009590481640359045
0.01,1,5,1,0.9,0,0,919,0.008641494730506787
0.05,1,5,1,0.9,0,0,198,0.008634502090242644
0.1,1,5,1,0.9,0,0,123,0.008638755446754928
0.3,1,5,1,0.9,0,0,31,0.008700719101109257
0.01,3,5,1,0.9,0,0,650,0.008674381668700194
0.05,3,5,1,0.9,0,0,140,0.00873801968546485
0.1,3,5,1,0.9,0,0,64,0.008716019636434803
0.3,3,5,1,0.9,0,0,18,0.00897133016803906
0.01,5,5,1,0.9,0,0,666,0.008831979983172575
0.05,5,5,1,0.9,0,0,133,0.008855168490161975
0.1,5,5,1,0.9,0,0,67,0.008788157019603598
0.3,5,5,1,0.9,0,0,17,0.00912095797427712
0.01,7,5,1,0.9,0,0,696,0.00881969023748672
0.05,7,5,1,0.9,0,0,134,0.008829218728425244
0.1,7,5,1,0.9,0,0,63,0.008890665635866468
0.3,7,5,1,0.9,0,0,20,0.009176622702069651
0.01,1,7,1,0.9,0,0,851,0.008640779154616253
0.05,1,7,1,0.9,0,0,177,0.008633899420605292
0.1,1,7,1,0.9,0,0,101,0.008635650613420783
0.3,1,7,1,0.9,0,0,30,0.008684246227366606
0.01,3,7,1,0.9,0,0,692,0.00871166755805416
0.05,3,7,1,0.9,0,0,138,0.008739709109238875
0.1,3,7,1,0.9,0,0,68,0.00871855597105657
0.3,3,7,1,0.9,0,0,27,0.008749669519936384
0.01,5,7,1,0.9,0,0,661,0.008762692730905053
0.05,5,7,1,0.9,0,0,138,0.008768048069264891
0.1,5,7,1,0.9,0,0,68,0.00877624300423383
0.3,5,7,1,0.9,0,0,19,0.008999940297310455
0.01,7,7,1,0.9,0,0,701,0.008732807651984687
0.05,7,7,1,0.9,0,0,136,0.008701482055715507
0.1,7,7,1,0.9,0,0,68,0.008784286926148143
0.3,7,7,1,0.9,0,0,19,0.009104345598689816
0.01,1,1,0.65,1,0,0,755,0.008570251748895327
0.05,1,1,0.65,1,0,0,163,0.008546847949267824
0.1,1,1,0.65,1,0,0,101,0.008547360524925145
0.3,1,1,0.65,1,0,0,33,0.008669082327946748
0.01,3,1,0.65,1,0,0,648,0.008599681005207293
0.05,3,1,0.65,1,0,0,140,0.00866508924303023
0.1,3,1,0.65,1,0,0,73,0.008710914847863101
0.3,3,1,0.65,1,0,0,22,0.009215379888617137
0.01,5,1,0.65,1,0,0,725,0.008671970755557035
0.05,5,1,0.65,1,0,0,149,0.00865697623086714
0.1,5,1,0.65,1,0,0,73,0.008859676696225442
0.3,5,1,0.65,1,0,0,19,0.009727038617055874
0.01,7,1,0.65,1,0,0,754,0.008679265905356908
0.05,7,1,0.65,1,0,0,149,0.008749046499035958
0.1,7,1,0.65,1,0,0,70,0.00891343257705237
0.3,7,1,0.65,1,0,0,20,0.009570530701598813
0.01,1,3,0.65,1,0,0,673,0.00879541856324243
0.05,1,3,0.65,1,0,0,138,0.008780695990484014
0.1,1,3,0.65,1,0,0,66,0.008792326634238238
0.3,1,3,0.65,1,0,0,21,0.008775609225343602
0.01,3,3,0.65,1,0,0,662,0.008740521691844022
0.05,3,3,0.65,1,0,0,138,0.008711197533812024
0.1,3,3,0.65,1,0,0,70,0.008869890010448665
0.3,3,3,0.65,1,0,0,21,0.009017165018046721
0.01,5,3,0.65,1,0,0,662,0.00880060415858701
0.05,5,3,0.65,1,0,0,130,0.008801119847175534
0.1,5,3,0.65,1,0,0,66,0.009012475292344637
0.3,5,3,0.65,1,0,0,19,0.009373465795659307
0.01,7,3,0.65,1,0,0,662,0.008857534726897034
0.05,7,3,0.65,1,0,0,130,0.008824917636379152
0.1,7,3,0.65,1,0,0,70,0.009070772734963262
0.3,7,3,0.65,1,0,0,22,0.009764908146156425
0.01,1,5,0.65,1,0,0,727,0.00868966633404971
0.05,1,5,0.65,1,0,0,167,0.008663924886852763
