eta,max_depth,min_child_weight,subsample,colsample_bytree,lambda,alpha,optimal_trees,min_RMSE
0.3,7,3,0.65,0.9,0,0,12,0.08689604594314734
0.01,1,5,0.65,0.9,0,0,1215,0.08192811912060574
0.05,1,5,0.65,0.9,0,0,153,0.0826329787292816
0.1,1,5,0.65,0.9,0,0,150,0.08159785260246516
0.3,1,5,0.65,0.9,0,0,74,0.081598714653958307
0.01,3,5,0.65,0.9,0,0,553,0.07979592242640957
0.05,3,5,0.65,0.9,0,0,105,0.0806671487538141
0.1,3,5,0.65,0.9,0,0,50,0.08069985588084858
0.3,3,5,0.65,0.9,0,0,15,0.08227738247355856
0.01,5,5,0.65,0.9,0,0,433,0.07985730393609218
0.05,5,5,0.65,0.9,0,0,99,0.08063303213878743
0.1,5,5,0.65,0.9,0,0,50,0.08132819424824338
0.3,5,5,0.65,0.9,0,0,14,0.0846598454009644
0.01,7,5,0.65,0.9,0,0,435,0.07975471521680186
0.05,7,5,0.65,0.9,0,0,92,0.08064900301225089
0.1,7,5,0.65,0.9,0,0,40,0.08270901785947342
0.3,7,5,0.65,0.9,0,0,13,0.0849656404361984
0.01,1,7,0.65,0.9,0,0,1162,0.08195636965108744
0.05,1,7,0.65,0.9,0,0,153,0.08259182398344753
0.1,1,7,0.65,0.9,0,0,153,0.08158250668919267
0.3,1,7,0.65,0.9,0,0,69,0.08148269318551427
0.01,3,7,0.65,0.9,0,0,485,0.07984047833868854
0.05,3,7,0.65,0.9,0,0,104,0.08032149663947176
0.1,3,7,0.65,0.9,0,0,53,0.08097831772100758
0.3,3,7,0.65,0.9,0,0,15,0.08330401900791007
0.01,5,7,0.65,0.9,0,0,522,0.07920997180330949
0.05,5,7,0.65,0.9,0,0,94,0.07990532862334765
0.1,5,7,0.65,0.9,0,0,53,0.08093151947096912
0.3,5,7,0.65,0.9,0,0,13,0.08420945279803652
0.01,7,7,0.65,0.9,0,0,468,0.07908190526854329
0.05,7,7,0.65,0.9,0,0,99,0.08013226800455832
0.1,7,7,0.65,0.9,0,0,51,0.08083388654064304
0.3,7,7,0.65,0.9,0,0,10,0.08606639756609208
0.01,1,1,0.8,0.9,0,0,652,0.08349005168182119
0.05,1,1,0.8,0.9,0,0,183,0.08315155871194516
0.1,1,1,0.8,0.9,0,0,99,0.08293021408279987
0.3,1,1,0.8,0.9,0,0,56,0.08299667023471484
0.01,3,1,0.8,0.9,0,0,481,0.08177376880957053
0.05,3,1,0.8,0.9,0,0,103,0.0816892504774114
0.1,3,1,0.8,0.9,0,0,42,0.08218773389240823
0.3,3,1,0.8,0.9,0,0,20,0.08536503991051196
0.01,5,1,0.8,0.9,0,0,546,0.08054589108862113
0.05,5,1,0.8,0.9,0,0,99,0.08081839822492334
0.1,5,1,0.8,0.9,0,0,65,0.08112226669851068
0.3,5,1,0.8,0.9,0,0,11,0.08506795221028432
0.01,7,1,0.8,0.9,0,0,605,0.0805358677529121
0.05,7,1,0.8,0.9,0,0,104,0.0814673335568661
0.1,7,1,0.8,0.9,0,0,56,0.0813802990208447
0.3,7,1,0.8,0.9,0,0,16,0.08640213966198308
0.01,1,3,0.8,0.9,0,0,667,0.08292487618922316
0.05,1,3,0.8,0.9,0,0,182,0.08254078458172025
0.1,1,3,0.8,0.9,0,0,101,0.08228636747732403
0.3,1,3,0.8,0.9,0,0,40,0.08236578597168351
0.01,3,3,0.8,0.9,0,0,488,0.08084206571118353
0.05,3,3,0.8,0.9,0,0,99,0.0807563780004218
0.1,3,3,0.8,0.9,0,0,66,0.0817165233247768
0.3,3,3,0.8,0.9,0,0,12,0.08456526575667156
0.01,5,3,0.8,0.9,0,0,524,0.07997481945555873
0.05,5,3,0.8,0.9,0,0,97,0.08130792892264896
0.1,5,3,0.8,0.9,0,0,50,0.08134014924661391
0.3,5,3,0.8,0.9,0,0,16,0.08373021686178661
0.01,7,3,0.8,0.9,0,0,529,0.08005920523556581
0.05,7,3,0.8,0.9,0,0,103,0.08025711753315531
0.1,7,3,0.8,0.9,0,0,65,0.08167383417869511
0.3,7,3,0.8,0.9,0,0,14,0.08491713919718137
0.01,1,5,0.8,0.9,0,0,953,0.08226102092191258
0.05,1,5,0.8,0.9,0,0,245,0.0819116281384049
0.1,1,5,0.8,0.9,0,0,182,0.08166243534618646
0.3,1,5,0.8,0.9,0,0,57,0.082117196889358507
0.01,3,5,0.8,0.9,0,0,666,0.0799221134248071
0.05,3,5,0.8,0.9,0,0,110,0.08053031804743613
0.1,3,5,0.8,0.9,0,0,43,0.08077080139257178
0.3,3,5,0.8,0.9,0,0,14,0.08369456203670622
0.01,5,5,0.8,0.9,0,0,455,0.07990972391454025
0.05,5,5,0.8,0.9,0,0,99,0.07983586955110024
0.1,5,5,0.8,0.9,0,0,43,0.08070997469760847
0.3,5,5,0.8,0.9,0,0,17,0.08288724101842361
0.01,7,5,0.8,0.9,0,0,526,0.07973614500656473
0.05,7,5,0.8,0.9,0,0,110,0.07917508595631408
0.1,7,5,0.8,0.9,0,0,46,0.08132634804908816
0.3,7,5,0.8,0.9,0,0,15,0.08506113901440628
0.01,1,7,0.8,0.9,0,0,1322,0.08184672254980484
0.05,1,7,0.8,0.9,0,0,245,0.08189720974829692
0.1,1,7,0.8,0.9,0,0,159,0.08173367052034085
0.3,1,7,0.8,0.9,0,0,55,0.08209132153535677
0.01,3,7,0.8,0.9,0,0,614,0.07948746255802655
0.05,3,7,0.8,0.9,0,0,99,0.07924002889078767
0.1,3,7,0.8,0.9,0,0,66,0.07982909508834707
0.3,3,7,0.8,0.9,0,0,17,0.08131919737234407
0.01,5,7,0.8,0.9,0,0,482,0.0791481412035043
0.05,5,7,0.8,0.9,0,0,109,0.07923914047498992
0.1,5,7,0.8,0.9,0,0,48,0.07963777376704967
0.3,5,7,0.8,0.9,0,0,10,0.08409315280930697
0.01,7,7,0.8,0.9,0,0,435,0.07930813996803962
0.05,7,7,0.8,0.9,0,0,109,0.0797836398821501
0.1,7,7,0.8,0.9,0,0,40,0.08026844461981654
0.3,7,7,0.8,0.9,0,0,12,0.08404480583208215
0.01,1,1,1,0.9,0,0,1339,0.08264520873563737
0.05,1,1,1,0.9,0,0,253,0.08264880117090954
0.1,1,1,1,0.9,0,0,204,0.08240170821039224
0.3,1,1,1,0.9,0,0,56,0.0823551347474218
0.01,3,1,1,0.9,0,0,434,0.08294319426517659
0.05,3,1,1,0.9,0,0,104,0.08276448996093178
0.1,3,1,1,0.9,0,0,58,0.08269126336999241
0.3,3,1,1,0.9,0,0,15,0.08317374258538175
0.01,5,1,1,0.9,0,0,523,0.08210333053238432
0.05,5,1,1,0.9,0,0,112,0.08286097802148902
0.1,5,1,1,0.9,0,0,68,0.08246215136087309
0.3,5,1,1,0.9,0,0,14,0.08478385038482728
0.01,7,1,1,0.9,0,0,586,0.0825073266601769
0.05,7,1,1,0.9,0,0,110,0.08348722958347556
0.1,7,1,1,0.9,0,0,69,0.08381291296181644
0.3,7,1,1,0.9,0,0,17,0.0861372738076491
0.01,1,3,1,0.9,0,0,1361,0.08225171620035804
0.05,1,3,1,0.9,0,0,391,0.0820173412213342
0.1,1,3,1,0.9,0,0,140,0.08216752906481689
0.3,1,3,1,0.9,0,0,74,0.08177028716459711
0.01,3,3,1,0.9,0,0,467,0.08114502920235596
0.05,3,3,1,0.9,0,0,99,0.08119897661032445
0.1,3,3,1,0.9,0,0,45,0.08142394496178194
0.3,3,3,1,0.9,0,0,13,0.08278724397243055
0.01,5,3,1,0.9,0,0,501,0.08098622211010288
0.05,5,3,1,0.9,0,0,97,0.08135300498579383
0.1,5,3,1,0.9,0,0,51,0.08186630709014683
0.3,5,3,1,0.9,0,0,14,0.08234855788924486
0.01,7,3,1,0.9,0,0,477,0.08103468279570927
0.05,7,3,1,0.9,0,0,126,0.08130491914217629
0.1,7,3,1,0.9,0,0,68,0.08075864877005554
0.3,7,3,1,0.9,0,0,12,0.08421456239603536
0.01,1,5,1,0.9,0,0,1579,0.08206341066078117
0.05,1,5,1,0.9,0,0,323,0.08202145819351572
0.1,1,5,1,0.9,0,0,167,0.0819444964219039
0.3,1,5,1,0.9,0,0,98,0.08156620931173932
0.01,3,5,1,0.9,0,0,520,0.07986915396865997
0.05,3,5,1,0.9,0,0,125,0.08024997010760405
0.1,3,5,1,0.9,0,0,63,0.07989931750854001
0.3,3,5,1,0.9,0,0,27,0.08068561436339503
0.01,5,5,1,0.9,0,0,449,0.08075040662312392
0.05,5,5,1,0.9,0,0,86,0.07984295664053533
0.1,5,5,1,0.9,0,0,46,0.08163496891370547
0.3,5,5,1,0.9,0,0,12,0.08154287615006814
0.01,7,5,1,0.9,0,0,493,0.08042148245964463
0.05,7,5,1,0.9,0,0,124,0.08021972685130006
0.1,7,5,1,0.9,0,0,47,0.08049982395037235
0.3,7,5,1,0.9,0,0,12,0.08324855539682721
0.01,1,7,1,0.9,0,0,1471,0.08206689423134746
0.05,1,7,1,0.9,0,0,251,0.08214423472811919
0.1,1,7,1,0.9,0,0,135,0.08207266430819314
0.3,1,7,1,0.9,0,0,77,0.08168012235827349
0.01,3,7,1,0.9,0,0,605,0.08010997130272107
0.05,3,7,1,0.9,0,0,122,0.0798549962913586
0.1,3,7,1,0.9,0,0,102,0.07943011292097273
0.3,3,7,1,0.9,0,0,16,0.08148140049062855
0.01,5,7,1,0.9,0,0,518,0.07969429527195651
0.05,5,7,1,0.9,0,0,96,0.079936381883748
0.1,5,7,1,0.9,0,0,48,0.08012436069154523
0.3,5,7,1,0.9,0,0,12,0.08176811624894031
0.01,7,7,1,0.9,0,0,497,0.08005621915804494
0.05,7,7,1,0.9,0,0,95,0.08017627405405837
0.1,7,7,1,0.9,0,0,57,0.08105803523277864
0.3,7,7,1,0.9,0,0,12,0.08208310527312244
0.01,1,1,0.65,1,0,0,519,0.08398209804421629
0.05,1,1,0.65,1,0,0,104,0.0839858317589903
0.1,1,1,0.65,1,0,0,106,0.0830990280138145
0.3,1,1,0.65,1,0,0,40,0.08361138668457002
0.01,3,1,0.65,1,0,0,501,0.08143875575647688
0.05,3,1,0.65,1,0,0,148,0.08088794877928224
0.1,3,1,0.65,1,0,0,53,0.08232688228047377
0.3,3,1,0.65,1,0,0,17,0.0840419073865297
0.01,5,1,0.65,1,0,0,498,0.08060772529968922
0.05,5,1,0.65,1,0,0,92,0.08170694514236862
0.1,5,1,0.65,1,0,0,47,0.08256358027375846
0.3,5,1,0.65,1,0,0,13,0.08615652004359689
0.01,7,1,0.65,1,0,0,525,0.08068264981632084
0.05,7,1,0.65,1,0,0,108,0.08295512514546281
0.1,7,1,0.65,1,0,0,62,0.0841254742706393
0.3,7,1,0.65,1,0,0,13,0.0904434937308608
0.01,1,3,0.65,1,0,0,610,0.08306016160734772
0.05,1,3,0.65,1,0,0,202,0.08229776217090146
0.1,1,3,0.65,1,0,0,157,0.08159676466044474
0.3,1,3,0.65,1,0,0,41,0.08241275415190295
0.01,3,3,0.65,1,0,0,497,0.08093087957485517
0.05,3,3,0.65,1,0,0,102,0.08124646548041885
0.1,3,3,0.65,1,0,0,45,0.0817900949987144
0.3,3,3,0.65,1,0,0,15,0.0836049740964062
0.01,5,3,0.65,1,0,0,494,0.07991941870782303
0.05,5,3,0.65,1,0,0,93,0.08106215664112246
0.1,5,3,0.65,1,0,0,48,0.08185817477274888
0.3,5,3,0.65,1,0,0,12,0.0835325268689719
0.01,7,3,0.65,1,0,0,568,0.08013830811212794
0.05,7,3,0.65,1,0,0,114,0.08151833348558239
0.1,7,3,0.65,1,0,0,63,0.08144524144153811
0.3,7,3,0.65,1,0,0,17,0.08452033547527649
0.01,1,5,0.65,1,0,0,1040,0.08203863266104704
0.05,1,5,0.65,1,0,0,291,0.0814468234598304
0.1,1,5,0.65,1,0,0,120,0.08176574012331124
0.3,1,5,0.65,1,0,0,71,0.08186221815961353
0.01,3,5,0.65,1,0,0,500,0.07991008348985569
0.05,3,5,0.65,1,0,0,106,0.08014162633097273
0.1,3,5,0.65,1,0,0,56,0.08097392914884327
0.3,3,5,0.65,1,0,0,16,0.08288238275835687
0.01,5,5,0.65,1,0,0,550,0.07935833568433243
0.05,5,5,0.65,1,0,0,93,0.08053990858442615
0.1,5,5,0.65,1,0,0,63,0.0823183231898669
0.3,5,5,0.65,1,0,0,19,0.08267814390683553
0.01,7,5,0.65,1,0,0,500,0.07931286661608984
0.05,7,5,0.65,1,0,0,95,0.08013981112722063
0.1,7,5,0.65,1,0,0,56,0.08111062258664947
